ticker,permno,cik,filing_date,accession,previous_filing_date,previous_accession,universe_date,market_cap,average_dollar_volume_21d,liquidity_rank,signal_available_date,entry_date,exit_date,similarity,change,log_change,text_length,previous_text_length,entry_delay_days,exit_day
CSCO,76076,0000858877,2022-09-08,0000858877-22-000013,2021-09-09,0000858877-21-000013,2022-08-31,183799200000.0,885585116.0238096,37,2022-09-08,2022-10-07,2023-03-02,0.9742238673953452,0.0257761326046547,0.0254495285982872,300000,300000,21,120
COST,87055,0000909832,2022-10-05,0000909832-22-000021,2021-10-06,0000909832-21-000014,2022-09-30,209028586653.96,1170874676.7825823,25,2022-10-05,2022-11-03,2023-03-29,0.9610253584874277,0.0389746415125723,0.0382343051903431,184368,193551,21,120
MU,53613,0000723125,2022-10-07,0000723125-22-000048,2021-10-08,0000723125-21-000065,2022-09-30,54467166900.0,1043330864.8061904,33,2022-10-07,2022-11-07,2023-03-31,0.9626421542344268,0.0373578457655731,0.0366769476055808,294615,300000,21,120
AAPL,14593,0000320193,2022-10-28,0000320193-22-000108,2021-10-29,0000320193-21-000105,2022-09-30,2203381335000.0,15131801622.88743,2,2022-10-28,2022-11-29,2023-04-24,0.9779332203122788,0.022066779687721,0.0218268318070034,192260,199937,21,120
QCOM,77178,0000804328,2022-11-02,0000804328-22-000021,2021-11-03,0001728949-21-000076,2022-10-31,131896860000.0,905148776.8385714,40,2022-11-02,2022-12-02,2023-04-27,0.980259142597734,0.019740857402266,0.019548533646795,300000,300000,21,120
V,92611,0001403161,2022-11-16,0001403161-22-000081,2021-11-18,0001403161-21-000060,2022-10-31,338709707400.0,1461172013.8608258,15,2022-11-16,2022-12-16,2023-05-11,0.9792295107849474,0.0207704892150526,0.0205577237224889,300000,300000,21,120
SBUX,77702,0000829224,2022-11-18,0000829224-22-000058,2021-11-19,0000829224-21-000086,2022-10-31,99396661000.0,653473775.484762,74,2022-11-18,2022-12-20,2023-05-15,0.9706823059782184,0.0293176940217816,0.0288961497473068,300000,300000,21,120
ADI,60871,0000006281,2022-11-22,0000006281-22-000250,2021-12-03,0000006281-21-000294,2022-10-31,72635795520.0,558365925.5475291,94,2022-11-22,2022-12-22,2023-05-17,0.9789613337899434,0.0210386662100565,0.0208204093861647,300000,300000,21,120
DIS,26403,0001744489,2022-11-29,0001744489-22-000213,2021-11-24,0001744489-21-000220,2022-10-31,194228599320.00003,856533422.0604762,48,2022-11-29,2022-12-29,2023-05-23,0.9769612562838904,0.0230387437161094,0.0227773588976072,300000,300000,21,120
DE,19350,0000315189,2022-12-15,0001558370-22-018703,2021-12-16,0001558370-21-016864,2022-11-30,133102620000.0,774725934.6956738,61,2022-12-15,2023-01-18,2023-06-09,0.9757031075248436,0.0242968924751565,0.0240064186523295,300000,300000,21,120
AMAT,14702,0000006951,2022-12-16,0000006951-22-000043,2021-12-17,0000006951-21-000043,2022-11-30,92502400000.0,853502379.1942858,50,2022-12-16,2023-01-19,2023-06-12,0.9842954567119592,0.0157045432880407,0.0155825030142975,300000,300000,21,120
AVGO,93002,0001730168,2022-12-16,0001730168-22-000118,2021-12-17,0001730168-21-000153,2022-11-30,230267735116.58,1095655974.255972,28,2022-12-16,2023-01-19,2023-06-12,0.9778696725953924,0.0221303274046077,0.0218890055736003,300000,300000,21,120
ADBE,75510,0000796343,2023-01-17,0000796343-23-000007,2022-01-21,0000796343-22-000032,2022-12-30,155476860000.0,1032732723.473808,29,2023-01-17,2023-02-15,2023-07-11,0.9836163765991024,0.0163836234008977,0.0162508599776101,300000,300000,21,120
LMT,21178,0000936468,2023-01-26,0000936468-23-000009,2022-01-25,0000936468-22-000008,2022-12-30,127496377639.26,546730087.2001109,84,2023-01-26,2023-02-27,2023-07-20,0.964489716303667,0.035510283696333,0.0348943329450217,300000,300000,21,120
NFLX,89393,0001065280,2023-01-26,0001065280-23-000035,2022-01-27,0001065280-22-000036,2022-12-30,131323923360.0,2778953715.2843018,8,2023-01-26,2023-02-27,2023-07-20,0.9809309811541956,0.0190690188458042,0.0188894838858474,192173,191589,21,120
BA,19561,0000012927,2023-01-27,0000012927-23-000007,2022-01-31,0000012927-22-000010,2022-12-30,113528807629.83,1250108818.0974982,22,2023-01-27,2023-02-28,2023-07-21,0.9604469532533232,0.0395530467466769,0.0387908580352265,300000,300000,21,120
CHTR,12308,0001091667,2023-01-27,0001091667-23-000024,2022-01-28,0001091667-22-000024,2022-12-30,51763955626.51,581299844.848839,78,2023-01-27,2023-02-28,2023-07-21,0.9647515168165464,0.0352484831834537,0.0346414782731387,300000,300000,21,120
INTC,59328,0000050863,2023-01-27,0000050863-23-000006,2022-01-27,0000050863-22-000007,2022-12-30,109340910000.0,989176013.6409523,32,2023-01-27,2023-02-28,2023-07-21,0.961029016579654,0.0389709834203458,0.0382307843164737,300000,300000,21,120
NOW,13447,0001373715,2023-01-31,0001373715-23-000035,2022-02-03,0001373715-22-000024,2022-12-30,78585845976.0,486407089.0377876,100,2023-01-31,2023-03-02,2023-07-25,0.9795167487626472,0.0204832512373528,0.0202762908227927,300000,300000,21,120
TSLA,93436,0001318605,2023-01-31,0000950170-23-001409,2022-02-07,0000950170-22-000796,2022-12-30,389741520000.0,20304754939.2386,1,2023-01-31,2023-03-02,2023-07-25,0.9663521914553818,0.0336478085446182,0.0330941073733816,300000,300000,21,120
META,13407,0001326801,2023-02-02,0001326801-23-000013,2022-02-03,0001326801-22-000018,2023-01-31,331571914110.0,3700141061.843134,7,2023-02-02,2023-03-06,2023-07-27,0.9771109117540268,0.0228890882459731,0.0226310629549397,300000,300000,21,120
AMZN,84788,0001018724,2023-02-03,0001018724-23-000004,2022-02-04,0001018724-22-000005,2023-01-31,1056799923800.0,7090699160.43,5,2023-02-03,2023-03-07,2023-07-28,0.9703545704177988,0.029645429582201,0.029214499852202,248002,232783,21,120
CMCSA,89525,0001166691,2023-02-03,0001166691-23-000010,2022-02-02,0001166691-22-000009,2023-01-31,165530182200.00003,796395241.8585714,50,2023-02-03,2023-03-07,2023-07-28,0.968843933364044,0.0311560666359559,0.0306805676196232,300000,300000,21,120
F,25785,0000037996,2023-02-03,0000037996-23-000012,2022-02-04,0000037996-22-000013,2023-01-31,53359663420.0,690242316.4090476,67,2023-02-03,2023-03-07,2023-07-28,0.9935297829222576,0.0064702170777423,0.006449375076434,300000,300000,21,120
GOOGL,90319,0001652044,2023-02-03,0001652044-23-000016,2022-02-02,0001652044-22-000019,2023-01-31,588691040000.0,3089673474.447143,9,2023-02-03,2023-03-07,2023-07-28,0.973883721193448,0.026116278806552,0.0257810724971013,293497,300000,21,120
TXN,15579,0000097476,2023-02-03,0000097476-23-000007,2022-02-04,0000097476-22-000009,2023-01-31,160588774322.06003,981047608.5146972,35,2023-02-03,2023-03-07,2023-07-28,0.9771286218965012,0.0228713781034988,0.0226137489606905,186258,176698,21,120
CVS,17005,0000064803,2023-02-08,0000064803-23-000009,2022-02-09,0000064803-22-000008,2023-01-31,115918168740.0,906509528.9790477,40,2023-02-08,2023-03-10,2023-08-02,0.9982567282677411,0.0017432717322587,0.0017417539977189,300000,300000,21,120
AMGN,14008,0000318154,2023-02-09,0000318154-23-000017,2022-02-16,0000318154-22-000010,2023-01-31,134781594660.0,568159607.1840057,87,2023-02-09,2023-03-13,2023-08-03,0.9885413589209288,0.0114586410790711,0.0113934880888285,300000,300000,21,120
PEP,13856,0000077476,2023-02-09,0000077476-23-000007,2022-02-10,0000077476-22-000010,2023-01-31,235494540000.0,782933890.9977738,53,2023-02-09,2023-03-13,2023-08-03,0.9755962683791642,0.0244037316208357,0.0241107180746262,300000,300000,21,120
AXP,59176,0000004962,2023-02-10,0000004962-23-000006,2022-02-11,0000004962-22-000008,2023-01-31,130713461217.67,629996378.4516248,75,2023-02-10,2023-03-14,2023-08-04,0.9782815287516344,0.0217184712483655,0.0214859853872848,300000,300000,21,120
GE,12060,0000040545,2023-02-10,0000040545-23-000023,2022-02-11,0000040545-22-000008,2023-01-31,87937920640.0,720774240.6566666,62,2023-02-10,2023-03-14,2023-08-04,0.9724007813023028,0.0275992186976972,0.0272252259357637,300000,300000,21,120
HON,10145,0000773840,2023-02-10,0000773840-23-000013,2022-02-11,0000773840-22-000018,2023-01-31,139293827200.0,612049554.1826867,78,2023-02-10,2023-03-14,2023-08-04,0.945304302005286,0.0546956979947139,0.0532522874021099,300000,300000,21,120
PYPL,15488,0001633917,2023-02-10,0001633917-23-000033,2022-02-03,0001633917-22-000027,2023-01-31,92572640000.0,985330198.7919048,34,2023-02-10,2023-03-14,2023-08-04,0.9771771461284552,0.0228228538715448,0.0225663086040579,300000,300000,21,120
UNP,48725,0000100885,2023-02-10,0001437749-23-002959,2022-02-04,0001437749-22-002494,2023-01-31,125536216190.0,573534424.0491495,86,2023-02-10,2023-03-14,2023-08-04,0.9810576733765192,0.0189423266234808,0.0187651546246112,252301,248114,21,120
VZ,65875,0000732712,2023-02-10,0000732712-23-000012,2022-02-11,0000732712-22-000008,2023-01-31,174586392690.0,1018332947.9371428,30,2023-02-10,2023-03-14,2023-08-04,0.9707232778469518,0.0292767221530482,0.0288563440736715,300000,300000,21,120
ENPH,13323,0001463101,2023-02-13,0001463101-23-000025,2022-02-11,0001463101-22-000016,2023-01-31,30205308580.0,1014662787.960472,31,2023-02-13,2023-03-15,2023-08-07,0.9767278022422972,0.0232721977577028,0.0230055295415446,300000,300000,21,120
T,66093,0000732717,2023-02-13,0000732717-23-000011,2022-02-16,0000732717-22-000015,2023-01-31,145176990000.0,745083799.7961905,61,2023-02-13,2023-03-15,2023-08-07,0.96012116079258,0.0398788392074199,0.0391042056044442,300000,300000,21,120
BMY,19393,0000014272,2023-02-14,0000014272-23-000046,2022-02-09,0000014272-22-000051,2023-01-31,154465524000.0,593033124.7409524,82,2023-02-14,2023-03-16,2023-08-08,0.9712791367846318,0.0287208632153681,0.0283161500956522,300000,300000,21,120
MA,91233,0001141391,2023-02-14,0001141391-23-000020,2022-02-11,0001141391-22-000023,2023-01-31,351328809480.0,1184339981.160046,25,2023-02-14,2023-03-16,2023-08-08,0.9851086523794926,0.0148913476205073,0.0147815600845428,300000,300000,21,120
TMUS,91937,0001283699,2023-02-14,0001283699-23-000016,2022-02-11,0001283699-22-000018,2023-01-31,184242567600.0,766265347.0062648,58,2023-02-14,2023-03-16,2023-08-08,0.9738639543232251,0.0261360456767747,0.0258003360837348,300000,300000,21,120
CAT,18542,0000018230,2023-02-15,0000018230-23-000011,2022-02-16,0000018230-22-000050,2023-01-31,131293981405.91,868687747.9857333,43,2023-02-15,2023-03-17,2023-08-09,0.9777212446506712,0.0222787553493288,0.0220342093356399,300000,300000,21,120
ELV,89179,0001156039,2023-02-15,0001156039-23-000007,2022-02-16,0001156039-22-000009,2023-01-31,119411609331.72,594003301.6991614,80,2023-02-15,2023-03-17,2023-08-09,0.9014808360869524,0.0985191639130474,0.0939630582188475,300000,300000,21,120
FCX,81774,0000831259,2023-02-15,0000831259-23-000013,2022-02-15,0000831259-22-000009,2023-01-31,63776570739.99999,575472130.7871429,85,2023-02-15,2023-03-17,2023-08-09,0.9732780452220272,0.0267219547779727,0.0263711589238704,300000,300000,21,120
COP,13928,0001163165,2023-02-16,0001163165-23-000006,2022-02-17,0001562762-22-000031,2023-01-31,151858672770.0,575771401.2171428,84,2023-02-16,2023-03-20,2023-08-10,0.9535730890061016,0.0464269109938985,0.0453814190830488,300000,300000,21,120
HUM,48653,0000049071,2023-02-16,0000049071-23-000011,2022-02-17,0000049071-22-000017,2023-01-31,64781221266.0,538399689.7849895,93,2023-02-16,2023-03-20,2023-08-10,0.9678404709769376,0.0321595290230624,0.0316532374994333,300000,300000,21,120
JNJ,22111,0000200406,2023-02-16,0000200406-23-000016,2022-02-17,0000200406-22-000022,2023-01-31,427258975280.0,1339073764.4891272,20,2023-02-16,2023-03-20,2023-08-10,0.9837381727233074,0.0162618272766925,0.0161310199688075,300000,300000,21,120
UAL,91103,0000100517,2023-02-16,0000100517-23-000048,2022-02-18,0000100517-22-000009,2023-01-31,16006492800.0,536803148.4328571,94,2023-02-16,2023-03-20,2023-08-10,0.9867925222848056,0.0132074777151942,0.0131210194134452,300000,300000,21,120
ABBV,13721,0001551152,2023-02-17,0001551152-23-000011,2022-02-18,0001551152-22-000007,2023-01-31,261293067750.0,903081366.5262686,41,2023-02-17,2023-03-21,2023-08-11,0.9847647667925656,0.0152352332074343,0.0151203424968945,300000,300000,21,120
ABT,20482,0000001800,2023-02-17,0001628280-23-004026,2022-02-18,0001104659-22-025141,2023-01-31,192752105700.0,565775355.6657143,89,2023-02-17,2023-03-21,2023-08-11,0.958541717229419,0.0414582827705809,0.0406219259676346,287496,278582,21,120
NEE,24205,0000753308,2023-02-17,0000753308-23-000019,2022-02-18,0000753308-22-000014,2023-01-31,148302049320.0,705145078.5314286,65,2023-02-17,2023-03-21,2023-08-11,0.989932832813918,0.0100671671860819,0.0100168308064347,300000,300000,21,120
COIN,20892,0001679788,2023-02-21,0001679788-23-000031,2022-02-25,0001679788-22-000031,2023-01-31,10689910080.0,817893372.0347619,49,2023-02-21,2023-03-22,2023-08-14,0.9865774750448368,0.0134225249551631,0.0133332409245179,300000,300000,21,120
JPM,47896,0000019617,2023-02-21,0000019617-23-000231,2022-02-22,0000019617-22-000272,2023-01-31,410531401132.0501,1442016014.011597,17,2023-02-21,2023-03-22,2023-08-14,0.9993693694212444,0.0006306305787555,0.0006304318148521,300000,300000,21,120
KO,11308,0000021344,2023-02-21,0000021344-23-000011,2022-02-22,0000021344-22-000009,2023-01-31,265179137160.0,783556452.4509524,52,2023-02-21,2023-03-22,2023-08-14,0.9939904220173568,0.0060095779826432,0.0059915924897226,300000,300000,21,120
UBER,18576,0001543151,2023-02-21,0001543151-23-000010,2022-02-24,0001543151-22-000008,2023-01-31,61687008510.0,530828231.1828571,96,2023-02-21,2023-03-22,2023-08-14,0.9927453057872444,0.0072546942127555,0.0072285055031365,300000,300000,21,120
WFC,38703,0000072971,2023-02-21,0000072971-23-000071,2022-02-22,0000072971-22-000096,2023-01-31,178597713170.0,854133506.3128572,45,2023-02-21,2023-03-22,2023-08-14,0.9939115309671592,0.0060884690328408,0.0060700091954642,285809,285312,21,120
AAL,21020,0000006201,2023-02-22,0000006201-23-000018,2022-02-22,0000006201-22-000026,2023-01-31,10501361880.0,522284513.87,98,2023-02-22,2023-03-23,2023-08-15,0.9152879536626546,0.0847120463373454,0.0813145566881285,300000,300000,21,120
BAC,59408,0000070858,2023-02-22,0000070858-23-000092,2022-02-22,0000070858-22-000062,2023-01-31,284635887359.99994,1371493850.8042858,19,2023-02-22,2023-03-23,2023-08-15,0.999347519612274,0.0006524803877261,0.0006522676149463,300000,300000,21,120
DHR,49680,0000313616,2023-02-22,0000313616-23-000087,2022-02-23,0000313616-22-000061,2023-01-31,192458857940.0,764679054.5175195,59,2023-02-22,2023-03-23,2023-08-15,0.9738174455423756,0.0261825544576245,0.0258456592424828,300000,300000,21,120
GILD,77274,0000882095,2023-02-22,0000882095-23-000007,2022-02-23,0000882095-22-000007,2023-01-31,104673180000.0,521788860.80142856,99,2023-02-22,2023-03-23,2023-08-15,0.9627780148786556,0.0372219851213443,0.036545971065271,300000,300000,21,120
LLY,50876,0000059478,2023-02-22,0000059478-23-000082,2022-02-23,0000059478-22-000068,2023-01-31,339718714728.76,873304223.4865191,42,2023-02-22,2023-03-23,2023-08-15,0.9892970448840036,0.0107029551159962,0.0106460839252099,300000,300000,21,120
XOM,11850,0000034088,2023-02-22,0000034088-23-000020,2022-02-23,0000034088-22-000011,2023-01-31,477763170930.0,1823973185.147143,13,2023-02-22,2023-03-23,2023-08-15,0.973252430914293,0.0267475690857069,0.0263961062702399,300000,300000,21,120
BKNG,86783,0001075531,2023-02-23,0001075531-23-000016,2022-02-23,0001075531-22-000008,2023-01-31,92162332086.3,668037235.6359757,69,2023-02-23,2023-03-24,2023-08-16,0.9583186882584612,0.0416813117415388,0.0408360536933018,300000,300000,21,120
CVX,14541,0000093410,2023-02-23,0000093410-23-000009,2022-02-24,0000093410-22-000019,2023-01-31,336491858780.00006,1583724610.7195585,14,2023-02-23,2023-03-24,2023-08-16,0.9772424641360342,0.0227575358639657,0.022502446036809,300000,300000,21,120
PFE,21936,0000078003,2023-02-23,0000078003-23-000024,2022-02-24,0000078003-22-000027,2023-01-31,247883990399.99997,1182639229.0038097,26,2023-02-23,2023-03-24,2023-08-16,0.9892642468127744,0.0107357531872255,0.0106785341509797,300000,300000,21,120
SQ,15826,0001512673,2023-02-23,0001628280-23-004840,2022-02-24,0001628280-22-003825,2023-01-31,43917962400.0,918780115.4480952,39,2023-02-23,2023-03-24,2023-08-16,0.9871010713065846,0.0128989286934153,0.0128164460473197,300000,300000,21,120
TMO,62092,0000097745,2023-02-23,0000097745-23-000008,2022-02-24,0000097745-22-000011,2023-01-31,223681152523.92,1037721574.8208604,29,2023-02-23,2023-03-24,2023-08-16,0.9607913214925792,0.0392086785074208,0.0384595374820118,291185,300000,21,120
GS,86868,0000886982,2023-02-24,0000886982-23-000003,2022-02-25,0001193125-22-052682,2023-01-31,123876069350.0,1232600270.4227662,22,2023-02-24,2023-03-27,2023-08-17,0.9966073643251552,0.0033926356748447,0.0033868936697893,300000,300000,21,120
MCD,43449,0000063908,2023-02-24,0000063908-23-000012,2022-02-24,0000063908-22-000011,2023-01-31,195850170275.76,714283507.9284309,64,2023-02-24,2023-03-27,2023-08-17,0.972624529659316,0.0273754703406839,0.0270074632946071,233769,233728,21,120
MELI,92221,0001099590,2023-02-24,0001099590-23-000007,2022-02-23,0001562762-22-000049,2023-01-31,59389373004.52,629371029.1638995,76,2023-02-24,2023-03-27,2023-08-17,0.8997492860438657,0.1002507139561342,0.0955380756124062,300000,300000,21,120
MRK,22752,0000310158,2023-02-24,0001628280-23-005061,2022-02-25,0000310158-22-000003,2023-01-31,272326884360.0,934700646.0266666,37,2023-02-24,2023-03-27,2023-08-17,0.9927174978722016,0.0072825021277984,0.0072561127521812,300000,300000,21,120
MRNA,18312,0001682852,2023-02-24,0001682852-23-000011,2022-02-25,0001682852-22-000012,2023-01-31,67783100000.0,702701214.1320343,66,2023-02-24,2023-03-27,2023-08-17,0.9777321606045796,0.0222678393954205,0.0220235312186075,300000,300000,21,120
MS,69032,0000895421,2023-02-24,0000895421-23-000284,2022-02-24,0000895421-22-000400,2023-01-31,164498308970.0,771323792.6990476,56,2023-02-24,2023-03-27,2023-08-17,0.9995809331460284,0.0004190668539715,0.0004189790699815,300000,300000,21,120
NVDA,86580,0001045810,2023-02-24,0001045810-23-000017,2022-03-18,0001045810-22-000036,2023-01-31,481782420000.0,8063316959.736848,3,2023-02-24,2023-03-27,2023-08-17,0.9637505593157738,0.0362494406842262,0.0356078877173799,293954,281753,21,120
SCHW,75186,0000316709,2023-02-24,0000316709-23-000009,2022-02-24,0000316709-22-000009,2023-01-31,140582797320.0,793140066.1885715,51,2023-02-24,2023-03-27,2023-08-17,0.9805698878274894,0.0194301121725105,0.0192437576012379,300000,300000,21,120
UNH,92655,0000731766,2023-02-24,0000731766-23-000008,2022-02-15,0000731766-22-000008,2023-01-31,466417677310.0,1941894412.6986756,12,2023-02-24,2023-03-27,2023-08-17,0.9828217572099328,0.0171782427900671,0.0170323650233363,266280,283513,21,120
AMD,61241,0000002488,2023-02-27,0000002488-23-000047,2022-02-03,0000002488-22-000016,2023-01-31,121141800000.00002,3743868345.965238,6,2023-02-27,2023-03-28,2023-08-18,0.9309669647224608,0.0690330352775392,0.0667545345378619,300000,300000,21,120
BRK,83443,0001067983,2023-02-27,0000950170-23-004451,2022-02-28,0001564590-22-007322,2023-01-31,405593108100.19,1045904009.721209,28,2023-02-27,2023-03-28,2023-08-18,0.9885520640677218,0.0114479359322782,0.0113829041627938,300000,300000,21,120
C,70519,0000831001,2023-02-27,0000831001-23-000037,2022-02-28,0000831001-22-000036,2023-01-31,101142463660.0,932358504.8861904,38,2023-02-27,2023-03-28,2023-08-18,0.9978964595120864,0.0021035404879135,0.0021013311443745,300000,300000,21,120
OXY,34833,0000797468,2023-02-27,0000797468-23-000011,2022-02-24,0000797468-22-000008,2023-01-31,58888538060.0,656474522.1428572,71,2023-02-27,2023-03-28,2023-08-18,0.967892718856169,0.0321072811438309,0.0316026162532017,300000,300000,21,120
IBM,12490,0000051143,2023-02-28,0001558370-23-002376,2022-02-22,0001558370-22-001584,2023-01-31,121812895979.99998,720605122.7903177,63,2023-02-28,2023-03-29,2023-08-21,0.9980650137883408,0.0019349862116593,0.0019331165373138,122204,123872,21,120
RIVN,22265,0001874178,2023-02-28,0001874178-23-000009,2022-03-31,0001874178-22-000008,2023-01-31,17460000000.0,533569173.85142857,95,2023-02-28,2023-03-29,2023-08-21,0.9785090183447674,0.0214909816552325,0.0212633067052244,300000,300000,21,120
CRM,90215,0001108524,2023-03-08,0001108524-23-000011,2022-03-11,0001108524-22-000013,2023-02-28,163610000000.0,1234122723.16645,20,2023-03-08,2023-04-06,2023-08-29,0.9842007900009576,0.0157992099990424,0.0156757016716144,300000,300000,21,120
TGT,49154,0000027419,2023-03-08,0000027419-23-000015,2022-03-09,0000027419-22-000007,2023-02-28,77562235000.0,570646938.7060128,92,2023-03-08,2023-04-06,2023-08-29,0.9654355857096714,0.0345644142903286,0.0339804823745561,160962,165837,21,120
HD,66181,0000354950,2023-03-15,0000354950-23-000059,2022-03-23,0000354950-22-000070,2023-02-28,302229426631.86005,1202820764.1715286,21,2023-03-15,2023-04-14,2023-09-06,0.9746981090426206,0.0253018909573794,0.0249870969888813,248019,249965,21,120
WMT,55976,0000104169,2023-03-17,0000104169-23-000020,2022-03-18,0000104169-22-000012,2023-02-28,383296184000.0,909965935.1455586,42,2023-03-17,2023-04-18,2023-09-08,0.96939936101562,0.0306006389843801,0.0301417769238072,300000,300000,21,120
LOW,61399,0000060667,2023-03-27,0000060667-23-000034,2022-03-21,0000060667-22-000038,2023-02-28,124417642250.0,590903627.5156329,89,2023-03-27,2023-04-26,2023-09-18,0.964520177647616,0.035479822352384,0.0348649157654203,258189,248710,21,120
SNOW,19654,0001640147,2023-03-29,0001640147-23-000030,2022-03-30,0001640147-22-000023,2023-02-28,49648608000.0,796017709.5637176,56,2023-03-29,2023-04-28,2023-09-20,0.9850485881106013,0.0149514118893987,0.0148407412882371,300000,300000,21,120
ORCL,10104,0001341439,2023-06-20,0000950170-23-028914,2022-06-21,0001564590-22-023675,2023-05-31,286017023880.0,814892922.2733333,55,2023-06-20,2023-07-20,2023-12-08,0.983887448648118,0.0161125513518819,0.0159841219104096,300000,300000,21,120
FDX,60628,0001048911,2023-07-17,0000950170-23-033201,2022-07-18,0000950170-22-012762,2023-06-30,62310158286.48,629506859.6891328,85,2023-07-17,2023-08-15,2024-01-05,0.974888456087184,0.025111543912816,0.0248014299991191,300000,300000,21,120
NKE,57665,0000320187,2023-07-20,0000320187-23-000039,2022-07-21,0000320187-22-000038,2023-06-30,135985994039.99998,1130652286.8490477,34,2023-07-20,2023-08-18,2024-01-10,0.9818402339565506,0.0181597660434493,0.0179968469179492,300000,300000,21,120
MSFT,10107,0000789019,2023-07-27,0000950170-23-035122,2022-07-28,0001564590-22-026876,2023-06-30,2530893354320.0,8728637023.265257,4,2023-07-27,2023-08-25,2024-01-18,0.9883072662090538,0.0116927337909461,0.0116249020263394,300000,300000,21,120
PG,18163,0000080424,2023-08-04,0000080424-23-000073,2022-08-05,0000080424-22-000064,2023-07-31,368394254700.00006,1019531020.2388208,35,2023-08-04,2023-09-05,2024-01-26,0.9842770683097434,0.0157229316902566,0.0156006069362371,263567,277753,21,120
LRCX,48486,0000707549,2023-08-15,0000707549-23-000102,2022-08-24,0000707549-22-000107,2023-07-31,95772560197.03,860790317.3521034,52,2023-08-15,2023-09-14,2024-02-06,0.968056273248853,0.0319437267511469,0.031444137230735,300000,299687,21,120
SMCI,91907,0001375365,2023-08-28,0001375365-23-000036,2022-08-29,0001375365-22-000103,2023-07-31,17473264090.94,833415620.4116719,56,2023-08-28,2023-09-27,2024-02-20,0.9817388200749164,0.0182611799250835,0.0180964470344367,300000,300000,21,120
INTU,78975,0000896878,2023-09-01,0000896878-23-000034,2022-09-02,0000896878-22-000028,2023-08-31,151847128790.0,652463149.7408562,61,2023-09-01,2023-10-03,2024-02-26,0.9839072166455436,0.0160927833544565,0.0159646671859401,300000,300000,21,120
PANW,13511,0001327567,2023-09-01,0001327567-23-000024,2022-09-06,0001327567-22-000028,2023-08-31,75081163500.0,1310482783.7541125,18,2023-09-01,2023-10-03,2024-02-26,0.9703159555683212,0.0296840444316788,0.0292520022042729,300000,300000,21,120
CSCO,76076,0000858877,2023-09-07,0000858877-23-000023,2022-09-08,0000858877-22-000013,2023-08-31,233185100000.0,1021832196.0461904,30,2023-09-07,2023-10-06,2024-02-29,0.9824395335270708,0.0175604664729291,0.0174080630779492,300000,300000,21,120
MU,53613,0000723125,2023-10-06,0000723125-23-000054,2022-10-07,0000723125-22-000048,2023-09-29,74699253020.0,1055147664.014762,29,2023-10-06,2023-11-06,2024-04-01,0.9565436358074996,0.0434563641925004,0.0425386298831016,300000,294615,21,120
COST,87055,0000909832,2023-10-11,0000909832-23-000042,2022-10-05,0000909832-22-000021,2023-09-29,250160342135.86,949477561.3754448,30,2023-10-11,2023-11-09,2024-04-04,0.963538029068436,0.0364619709315638,0.0358129623330659,181832,184368,21,120
QCOM,77178,0000804328,2023-11-01,0000804328-23-000055,2022-11-02,0000804328-22-000021,2023-10-31,121305870000.0,773908794.0085714,56,2023-11-01,2023-12-01,2024-04-25,0.9860455750716232,0.0139544249283768,0.0138579583288942,300000,300000,21,120
AAPL,14593,0000320193,2023-11-03,0000320193-23-000106,2022-10-28,0000320193-22-000108,2023-10-31,2655943459040.0,9313793207.953615,3,2023-11-03,2023-12-05,2024-04-29,0.9800260023699836,0.0199739976300163,0.0197771344516481,176018,192260,21,120
V,92611,0001403161,2023-11-15,0001403161-23-000099,2022-11-16,0001403161-22-000081,2023-10-31,377755874867.88,1385495833.5196242,19,2023-11-15,2023-12-15,2024-05-09,0.937489394157084,0.0625106058429159,0.0606346037364185,300000,300000,21,120
SBUX,77702,0000829224,2023-11-17,0000829224-23-000058,2022-11-18,0000829224-22-000058,2023-10-31,105393424000.0,534890365.85952383,94,2023-11-17,2023-12-19,2024-05-13,0.9754813994349744,0.0245186005650255,0.0242228442811746,300000,300000,21,120
ADI,60871,0000006281,2023-11-21,0000006281-23-000203,2022-11-22,0000006281-22-000250,2023-10-31,78076900460.00002,540682124.7597162,91,2023-11-21,2023-12-21,2024-05-15,0.9782062652304888,0.0217937347695111,0.0215596463333345,300000,300000,21,120
DIS,26403,0001744489,2023-11-21,0001744489-23-000216,2022-11-29,0001744489-22-000213,2023-10-31,149291668610.0,928137050.8509524,36,2023-11-21,2023-12-21,2024-05-15,0.9600786183245974,0.0399213816754026,0.0391451157529877,300000,300000,21,120
AVGO,93002,0001730168,2023-12-14,0001730168-23-000096,2022-12-16,0001730168-22-000118,2023-11-30,433372158567.18,2684498266.973501,10,2023-12-14,2024-01-17,2024-06-07,0.984702891075589,0.015297108924411,0.01518128781228,300000,300000,21,120
AMAT,14702,0000006951,2023-12-15,0000006951-23-000041,2022-12-16,0000006951-22-000043,2023-11-30,124766740000.0,900351143.0150543,41,2023-12-15,2024-01-18,2024-06-10,0.8200891292141242,0.1799108707858757,0.1654389023924864,300000,300000,21,120
DE,19350,0000315189,2023-12-15,0001558370-23-019812,2022-12-15,0001558370-22-018703,2023-11-30,104950444410.00002,677730067.0932395,70,2023-12-15,2024-01-18,2024-06-10,0.8958350273411827,0.1041649726588173,0.0990893684472659,300000,300000,21,120
