ticker,permno,cik,filing_date,accession,previous_filing_date,previous_accession,signal_available_date,entry_date,exit_date,similarity,change,log_change,text_length,previous_text_length,entry_delay_days,exit_day
MO,13901,0000764180,2020-02-25,0000764180-20-000018,2019-02-26,0000764180-19-000023,2020-02-25,2020-03-25,2020-08-14,0.773666573340713,0.226333426659287,0.204028763556145,300000,300000,21,120
BKNG,86783,0001075531,2020-02-26,0001075531-20-000011,2019-02-27,0001075531-19-000009,2020-02-26,2020-03-26,2020-08-17,0.8088189756519537,0.1911810243480463,0.1749452723984957,300000,300000,21,120
MCD,43449,0000063908,2020-02-26,0000063908-20-000022,2019-02-22,0000063908-19-000010,2020-02-26,2020-03-26,2020-08-17,0.9836564617255424,0.0163435382744575,0.0162114202267167,217947,218530,21,120
MRK,22752,0000310158,2020-02-26,0000310158-20-000005,2019-02-27,0000310158-19-000014,2020-02-26,2020-03-26,2020-08-17,0.4036613656844109,0.596338634315589,0.4677126534107511,300000,300000,21,120
SCHW,75186,0000316709,2020-02-26,0000316709-20-000012,2019-02-22,0000316709-19-000008,2020-02-26,2020-03-26,2020-08-17,0.7536508462480758,0.2463491537519242,0.2202186008156471,300000,299917,21,120
TMO,62092,0000097745,2020-02-26,0000097745-20-000009,2019-02-27,0000097745-19-000007,2020-02-26,2020-03-26,2020-08-17,0.906022459671098,0.0939775403289019,0.0898201739251567,300000,300000,21,120
XOM,11850,0000034088,2020-02-26,0000034088-20-000016,2019-02-27,0000034088-19-000010,2020-02-26,2020-03-26,2020-08-17,0.9248411318490336,0.0751588681509664,0.0724684349870786,300000,267480,21,120
MS,69032,0000895421,2020-02-27,0000895421-20-000265,2019-02-26,0001193125-19-051943,2020-02-27,2020-03-27,2020-08-18,0.2058326917316468,0.7941673082683531,0.5845410191924916,300000,300000,21,120
PFE,21936,0000078003,2020-02-27,0000078003-20-000014,2019-02-28,0000078003-19-000015,2020-02-27,2020-03-27,2020-08-18,0.4287651740914519,0.571234825908548,0.4518618235382481,300000,223644,21,120
WFC,38703,0000072971,2020-02-27,0000072971-20-000217,2019-02-27,0000072971-19-000227,2020-02-27,2020-03-27,2020-08-18,0.0028843923241736,0.9971156076758264,0.6917039434320018,300000,58525,21,120
BX,92108,0001393818,2020-02-28,0001193125-20-056733,2019-03-01,0001193125-19-061011,2020-02-28,2020-03-30,2020-08-19,0.5814823247552579,0.4185176752447421,0.3496124357071086,300000,300000,21,120
PGR,64390,0000080661,2020-03-02,0000080661-20-000006,2019-02-27,0000080661-19-000008,2020-03-02,2020-03-31,2020-08-20,0.3780020706867757,0.6219979293132243,0.4836586790667739,219797,132890,21,120
CRM,90215,0001108524,2020-03-05,0001108524-20-000014,2019-03-08,0001108524-19-000009,2020-03-05,2020-04-03,2020-08-25,0.9227050773760106,0.0772949226239894,0.0744531978501776,300000,300000,21,120
WMT,55976,0000104169,2020-03-20,0000104169-20-000011,2019-03-28,0000104169-19-000016,2020-03-20,2020-04-21,2020-09-10,0.9762143946150564,0.0237856053849434,0.0235071349551458,292365,288905,21,120
LOW,61399,0000060667,2020-03-23,0000060667-20-000036,2019-04-02,0000060667-19-000042,2020-03-23,2020-04-22,2020-09-11,0.9398116151774452,0.0601883848225548,0.0584466138640875,262332,270181,21,120
HD,66181,0000354950,2020-03-25,0000354950-20-000015,2019-03-28,0000354950-19-000010,2020-03-25,2020-04-24,2020-09-15,0.9638956957480254,0.0361043042519746,0.0354678185493207,225203,203477,21,120
TJX,40539,0000109198,2020-03-27,0000109198-20-000004,2019-04-03,0001628280-19-003834,2020-03-27,2020-04-28,2020-09-17,0.9209863180206288,0.0790136819793712,0.0760473664359851,261892,232782,21,120
ORCL,10104,0001341439,2020-06-22,0001564590-20-030125,2019-06-21,0001564590-19-023119,2020-06-22,2020-07-22,2020-12-10,0.941437616662709,0.058562383337291,0.05691174546058,300000,300000,21,120
NKE,57665,0000320187,2020-07-24,0000320187-20-000047,2019-07-23,0000320187-19-000051,2020-07-24,2020-08-24,2021-01-14,0.8519125485242485,0.1480874514757515,0.1380974722397218,300000,292317,21,120
MSFT,10107,0000789019,2020-07-30,0001564590-20-034944,2019-08-01,0001564590-19-027952,2020-07-30,2020-08-28,2021-01-21,0.9372406198982762,0.0627593801017237,0.0608687144720797,300000,286325,21,120
ADP,44644,0000008670,2020-08-05,0000008670-20-000032,2019-08-09,0000008670-19-000021,2020-08-05,2020-09-03,2021-01-27,0.9339667645383268,0.0660332354616731,0.0639445029890381,274873,260351,21,120
PG,18163,0000080424,2020-08-06,0000080424-20-000053,2019-08-06,0000080424-19-000050,2020-08-06,2020-09-04,2021-01-28,0.9624380667811824,0.0375619332188175,0.0368736660098002,283975,271992,21,120
LRCX,48486,0000707549,2020-08-18,0000707549-20-000138,2019-08-20,0000707549-19-000124,2020-08-18,2020-09-17,2021-02-09,0.9877356386725908,0.0122643613274092,0.0121897633596561,300000,300000,21,120
INTU,78975,0000896878,2020-08-31,0000896878-20-000148,2019-08-30,0000896878-19-000132,2020-08-31,2020-09-30,2021-02-23,0.9760408040282298,0.0239591959717702,0.0236766781395578,300000,300000,21,120
CSCO,76076,0000858877,2020-09-03,0000858877-20-000010,2019-09-05,0000858877-19-000012,2020-09-03,2020-10-05,2021-02-26,0.831254076823102,0.1687459231768979,0.1559313134237865,300000,300000,21,120
PANW,13511,0001327567,2020-09-04,0001327567-20-000032,2019-09-09,0001327567-19-000032,2020-09-04,2020-10-06,2021-03-01,0.9148677352923962,0.0851322647076038,0.0817018825191781,300000,300000,21,120
COST,87055,0000909832,2020-10-07,0000909832-20-000017,2019-10-11,0000909832-19-000019,2020-10-07,2020-11-05,2021-03-31,0.9472506494502198,0.0527493505497802,0.0514051711514032,198031,175610,21,120
MU,53613,0000723125,2020-10-19,0000723125-20-000082,2019-10-17,0000723125-19-000094,2020-10-19,2020-11-17,2021-04-13,0.9091836515602518,0.0908163484397481,0.0869263594455099,300000,300000,21,120
AAPL,14593,0000320193,2020-10-30,0000320193-20-000096,2019-10-31,0000320193-19-000119,2020-10-30,2020-12-01,2021-04-26,0.9714811549089378,0.0285188450910621,0.028119752831746,221894,210272,21,120
QCOM,77178,0000804328,2020-11-04,0001728949-20-000067,2019-11-06,0001728949-19-000072,2020-11-04,2020-12-04,2021-04-29,0.9579393531607294,0.0420606468392705,0.0412001439784353,300000,300000,21,120
SBUX,77702,0000829224,2020-11-12,0000829224-20-000078,2019-11-15,0000829224-19-000051,2020-11-12,2020-12-14,2021-05-07,0.9593913685236368,0.040608631476363,0.0398057645507578,300000,300000,21,120
V,92611,0001403161,2020-11-19,0001403161-20-000070,2019-11-14,0001403161-19-000050,2020-11-19,2020-12-21,2021-05-14,0.9528547758655126,0.0471452241344874,0.0460676272692612,300000,300000,21,120
ADI,60871,0000006281,2020-11-24,0000006281-20-000156,2019-11-26,0000006281-19-000144,2020-11-24,2020-12-24,2021-05-19,0.946342646414414,0.0536573535855861,0.0522673057907059,300000,300000,21,120
DIS,26403,0001744489,2020-11-25,0001744489-20-000197,2019-11-20,0001744489-19-000225,2020-11-25,2020-12-28,2021-05-20,0.94897431052259,0.0510256894774099,0.0497665344861104,300000,300000,21,120
AMAT,14702,0000006951,2020-12-11,0000006951-20-000048,2019-12-13,0000006951-19-000046,2020-12-11,2021-01-13,2021-06-07,0.97374462111649,0.0262553788835101,0.0259166230701662,300000,300000,21,120
DE,19350,0000315189,2020-12-17,0001558370-20-014436,2019-12-19,0001558370-19-011614,2020-12-17,2021-01-20,2021-06-11,0.9784549092389728,0.0215450907610272,0.0213162760154954,300000,300000,21,120
AVGO,93002,0001730168,2020-12-18,0001730168-20-000226,2019-12-20,0001730168-19-000144,2020-12-18,2021-01-21,2021-06-14,0.9741099015669916,0.0258900984330083,0.0255606244741629,300000,300000,21,120
ADBE,75510,0000796343,2021-01-15,0000796343-21-000004,2020-01-21,0000796343-20-000013,2021-01-15,2021-02-17,2021-07-09,0.971951333523024,0.0280486664769761,0.0276625068433374,300000,300000,21,120
LMT,21178,0000936468,2021-01-28,0000936468-21-000013,2020-02-07,0000936468-20-000016,2021-01-28,2021-03-01,2021-07-21,0.9466137134090652,0.0533862865909349,0.0520100097471138,300000,300000,21,120
META,13407,0001326801,2021-01-28,0001326801-21-000014,2020-01-30,0001326801-20-000013,2021-01-28,2021-03-01,2021-07-21,0.9577228562756754,0.0422771437243245,0.0414078808306985,300000,300000,21,120
NFLX,89393,0001065280,2021-01-28,0001065280-21-000040,2020-01-29,0001065280-20-000040,2021-01-28,2021-03-01,2021-07-21,0.9472159841901696,0.0527840158098303,0.0514380989222067,198551,181673,21,120
AMD,61241,0000002488,2021-01-29,0001628280-21-001185,2020-02-04,0000002488-20-000008,2021-01-29,2021-03-02,2021-07-22,0.9516986059563174,0.0483013940436826,0.0471711342891875,300000,300000,21,120
BA,19561,0000012927,2021-02-01,0000012927-21-000011,2020-01-31,0000012927-20-000014,2021-02-01,2021-03-03,2021-07-23,0.9530358778266796,0.0469641221733204,0.0458946640360492,300000,300000,21,120
AMZN,84788,0001018724,2021-02-03,0001018724-21-000004,2020-01-31,0001018724-20-000004,2021-02-03,2021-03-05,2021-07-27,0.955317785396242,0.0446822146037578,0.0437127383110842,231760,241557,21,120
GOOG,14542,0001652044,2021-02-03,0001652044-21-000010,2020-02-04,0001652044-20-000008,2021-02-03,2021-03-05,2021-07-27,0.9668070297629192,0.0331929702370809,0.0326539783421093,300000,291062,21,120
CMCSA,89525,0001166691,2021-02-04,0001166691-21-000008,2020-01-30,0001166691-20-000008,2021-02-04,2021-03-08,2021-07-28,0.8900532442290272,0.1099467557709727,0.1043120463998539,300000,300000,21,120
TXN,15579,0000097476,2021-02-05,0000097476-21-000006,2020-02-20,0000097476-20-000009,2021-02-05,2021-03-09,2021-07-29,0.9795455994761644,0.0204544005238355,0.0202480188042973,183809,183538,21,120
UNP,48725,0000100885,2021-02-05,0000100885-21-000068,2020-02-07,0000100885-20-000065,2021-02-05,2021-03-09,2021-07-29,0.9714690234654596,0.0285309765345402,0.0281315478241187,269301,260376,21,120
RTX,17830,0000101829,2021-02-08,0000101829-21-000008,2020-02-06,0000101829-20-000013,2021-02-08,2021-03-10,2021-07-30,0.6762427221247842,0.3237572778752158,0.2804741158410971,300000,128552,21,120
TSLA,93436,0001318605,2021-02-08,0001564590-21-004599,2020-02-13,0001564590-20-004475,2021-02-08,2021-03-10,2021-07-30,0.970682196982577,0.029317803017423,0.028896255638458,300000,300000,21,120
AMGN,14008,0000318154,2021-02-09,0000318154-21-000010,2020-02-12,0000318154-20-000017,2021-02-09,2021-03-11,2021-08-02,0.9549927900801148,0.0450072099198851,0.0440237848378394,300000,300000,21,120
PM,92602,0001413329,2021-02-09,0001413329-21-000007,2020-02-07,0001413329-20-000007,2021-02-09,2021-03-11,2021-08-02,0.9598994197630316,0.0401005802369682,0.0393174202433155,300000,300000,21,120
SPGI,17478,0000064040,2021-02-09,0000064040-21-000063,2020-02-10,0000064040-20-000055,2021-02-09,2021-03-11,2021-08-02,0.9617521134937562,0.0382478865062437,0.0375345678957787,300000,300000,21,120
BMY,19393,0000014272,2021-02-10,0000014272-21-000066,2020-02-24,0000014272-20-000082,2021-02-10,2021-03-12,2021-08-03,0.9682364878934132,0.0317635121065869,0.0312694858638891,300000,300000,21,120
ISRG,88352,0001035267,2021-02-10,0001035267-21-000028,2020-02-07,0001035267-20-000032,2021-02-10,2021-03-12,2021-08-03,0.9459558877229436,0.0540441122770565,0.0526343014986612,300000,300000,21,120
PEP,13856,0000077476,2021-02-11,0000077476-21-000007,2020-02-13,0000077476-20-000015,2021-02-11,2021-03-15,2021-08-04,0.9344450019918276,0.0655549980081725,0.0634957883132713,300000,300000,21,120
SYK,73139,0000310764,2021-02-11,0000310764-21-000027,2020-02-06,0000310764-20-000014,2021-02-11,2021-03-15,2021-08-04,0.9767147002304358,0.0232852997695641,0.0230183334934271,214915,195363,21,120
VRTX,76744,0000875320,2021-02-11,0000875320-21-000006,2020-02-13,0000875320-20-000007,2021-02-11,2021-03-15,2021-08-04,0.9601983814715712,0.0398016185284288,0.039029943542944,300000,300000,21,120
AXP,59176,0000004962,2021-02-12,0000004962-21-000013,2020-02-13,0000004962-20-000030,2021-02-12,2021-03-16,2021-08-05,0.9790342190144792,0.0209657809855209,0.0207490234255056,300000,300000,21,120
GE,12060,0000040545,2021-02-12,0000040545-21-000011,2020-02-24,0000040545-20-000009,2021-02-12,2021-03-16,2021-08-05,0.9684794301691804,0.0315205698308196,0.0310339949986061,300000,300000,21,120
HON,10145,0000773840,2021-02-12,0000773840-21-000015,2020-02-14,0000773840-20-000009,2021-02-12,2021-03-16,2021-08-05,0.952180669410858,0.047819330589142,0.0467111765612051,300000,300000,21,120
MA,91233,0001141391,2021-02-12,0001141391-21-000018,2020-02-14,0001141391-20-000032,2021-02-12,2021-03-16,2021-08-05,0.9825684162391036,0.0174315837608963,0.0172813965269027,300000,300000,21,120
NEE,24205,0000753308,2021-02-12,0000753308-21-000014,2020-02-14,0000753308-20-000021,2021-02-12,2021-03-16,2021-08-05,0.9911186789871242,0.0088813210128757,0.0088421140501569,300000,300000,21,120
NOW,13447,0001373715,2021-02-12,0001373715-21-000061,2020-02-20,0001373715-20-000072,2021-02-12,2021-03-16,2021-08-05,0.9566013965507774,0.0433986034492226,0.0424832731437133,300000,300000,21,120
COP,13928,0001163165,2021-02-16,0001562762-21-000027,2020-02-18,0001193125-20-039954,2021-02-16,2021-03-17,2021-08-06,0.9566574276920564,0.0433425723079436,0.042429571091975,300000,300000,21,120
CAT,18542,0000018230,2021-02-17,0000018230-21-000063,2020-02-19,0000018230-20-000056,2021-02-17,2021-03-18,2021-08-09,0.9734112283039048,0.0265887716960953,0.026241433714386,300000,300000,21,120
LLY,50876,0000059478,2021-02-17,0000059478-21-000083,2020-02-19,0000059478-20-000057,2021-02-17,2021-03-18,2021-08-09,0.9747846547828488,0.0252153452171511,0.0249026834187315,300000,300000,21,120
SO,18411,0000092122,2021-02-18,0000092122-21-000006,2020-02-20,0000092122-20-000017,2021-02-18,2021-03-19,2021-08-10,0.999734118073528,0.0002658819264719,0.0002658465861366,300000,300000,21,120
ABBV,13721,0001551152,2021-02-19,0001551152-21-000008,2020-02-21,0001551152-20-000007,2021-02-19,2021-03-22,2021-08-11,0.9569196610200404,0.0430803389799595,0.042178199878645,300000,300000,21,120
ABT,20482,0000001800,2021-02-19,0001104659-21-025751,2020-02-21,0001104659-20-023904,2021-02-19,2021-03-22,2021-08-11,0.9600202101367727,0.0399797898632272,0.0392012801406415,273751,300000,21,120
ANET,14714,0001596532,2021-02-19,0001596532-21-000049,2020-02-14,0001596532-20-000024,2021-02-19,2021-03-22,2021-08-11,0.983058189604982,0.0169418103950178,0.016799898512086,300000,300000,21,120
KKR,11990,0001404912,2021-02-19,0001404912-21-000008,2020-02-18,0001404912-20-000006,2021-02-19,2021-03-22,2021-08-11,0.9701096770305666,0.0298903229694333,0.0294523140179266,300000,300000,21,120
GS,86868,0000886982,2021-02-22,0001193125-21-049380,2020-02-21,0001193125-20-043853,2021-02-22,2021-03-23,2021-08-12,0.9940429877897808,0.0059570122102192,0.0059393393631626,300000,300000,21,120
JNJ,22111,0000200406,2021-02-22,0000200406-21-000008,2020-02-18,0000200406-20-000010,2021-02-22,2021-03-23,2021-08-12,0.9740521101444513,0.0259478898555488,0.0256169558442668,300000,300000,21,120
UPS,87447,0001090727,2021-02-22,0001090727-21-000013,2020-02-20,0001090727-20-000005,2021-02-22,2021-03-23,2021-08-12,0.9866466690904456,0.0133533309095544,0.0132649610055171,300000,300000,21,120
BSX,77605,0000885725,2021-02-23,0000885725-21-000008,2020-02-25,0000885725-20-000012,2021-02-23,2021-03-24,2021-08-13,0.9516412527267152,0.0483587472732849,0.0472258434225242,300000,300000,21,120
IBM,12490,0000051143,2021-02-23,0001558370-21-001489,2020-02-25,0001558370-20-001334,2021-02-23,2021-03-24,2021-08-13,0.9907960570710668,0.0092039429289333,0.0091618447618077,132238,154683,21,120
JPM,47896,0000019617,2021-02-23,0000019617-21-000236,2020-02-25,0000019617-20-000257,2021-02-23,2021-03-24,2021-08-13,0.949567311252238,0.050432688747762,0.0492021638076023,300000,300000,21,120
MCD,43449,0000063908,2021-02-23,0000063908-21-000013,2020-02-26,0000063908-20-000022,2021-02-23,2021-03-24,2021-08-13,0.9650105112641042,0.0349894887358958,0.0343912708550331,234216,217947,21,120
TMUS,91937,0001283699,2021-02-23,0001283699-21-000039,2020-02-06,0001283699-20-000026,2021-02-23,2021-03-24,2021-08-13,0.923348094928194,0.0766519050718059,0.0738561380128433,300000,300000,21,120
WFC,38703,0000072971,2021-02-23,0000072971-21-000197,2020-02-27,0000072971-20-000217,2021-02-23,2021-03-24,2021-08-13,0.9953225669371716,0.0046774330628285,0.0046665278651328,300000,300000,21,120
BAC,59408,0000070858,2021-02-24,0000070858-21-000023,2020-02-19,0000070858-20-000011,2021-02-24,2021-03-25,2021-08-16,0.9987161563668254,0.0012838436331745,0.0012830202106258,300000,300000,21,120
BKNG,86783,0001075531,2021-02-24,0001075531-21-000019,2020-02-26,0001075531-20-000011,2021-02-24,2021-03-25,2021-08-16,0.9322810584369556,0.0677189415630443,0.0655245425739747,300000,300000,21,120
SCHW,75186,0000316709,2021-02-24,0000316709-21-000012,2020-02-26,0000316709-20-000012,2021-02-24,2021-03-25,2021-08-16,0.9609702483765764,0.0390297516234235,0.0382873465708582,300000,300000,21,120
XOM,11850,0000034088,2021-02-24,0000034088-21-000012,2020-02-26,0000034088-20-000016,2021-02-24,2021-03-25,2021-08-16,0.97799981173461,0.0220001882653898,0.0217616759942059,300000,300000,21,120
CVX,14541,0000093410,2021-02-25,0000093410-21-000009,2020-02-21,0000093410-20-000010,2021-02-25,2021-03-26,2021-08-17,0.9623278937568128,0.037672106243187,0.0369798449008342,300000,300000,21,120
DHR,49680,0000313616,2021-02-25,0000313616-21-000045,2020-02-21,0000313616-20-000041,2021-02-25,2021-03-26,2021-08-17,0.9532872606520544,0.0467127393479457,0.0456545287685656,300000,300000,21,120
GILD,77274,0000882095,2021-02-25,0000882095-21-000008,2020-02-25,0000882095-20-000006,2021-02-25,2021-03-26,2021-08-17,0.9531660281709452,0.0468339718290548,0.0457703441746393,300000,300000,21,120
KO,11308,0000021344,2021-02-25,0000021344-21-000008,2020-02-24,0000021344-20-000006,2021-02-25,2021-03-26,2021-08-17,0.9776324356221398,0.0223675643778602,0.0221210791553543,300000,300000,21,120
MRK,22752,0000310158,2021-02-25,0000310158-21-000004,2020-02-26,0000310158-20-000005,2021-02-25,2021-03-26,2021-08-17,0.9936403175833132,0.0063596824166867,0.0063395449698815,300000,300000,21,120
PFE,21936,0000078003,2021-02-25,0000078003-21-000038,2020-02-27,0000078003-20-000014,2021-02-25,2021-03-26,2021-08-17,0.9757163681846304,0.0242836318153697,0.0239934724589729,300000,300000,21,120
T,66093,0000732717,2021-02-25,0000732717-21-000012,2020-02-20,0001562762-20-000064,2021-02-25,2021-03-26,2021-08-17,0.944355642928905,0.055644357071095,0.0541513454832986,300000,300000,21,120
TMO,62092,0000097745,2021-02-25,0000097745-21-000011,2020-02-26,0000097745-20-000009,2021-02-25,2021-03-26,2021-08-17,0.9789801568972116,0.0210198431027884,0.0208019739621229,300000,300000,21,120
VZ,65875,0000732712,2021-02-25,0000732712-21-000012,2020-02-21,0000732712-20-000014,2021-02-25,2021-03-26,2021-08-17,0.873031876236602,0.126968123763398,0.1195309505080327,300000,145052,21,120
BX,92108,0001393818,2021-02-26,0001193125-21-060361,2020-02-28,0001193125-20-056733,2021-02-26,2021-03-29,2021-08-18,0.930568777002018,0.0694312229979818,0.0671269398502291,300000,300000,21,120
C,70519,0000831001,2021-02-26,0000831001-21-000042,2020-02-21,0000831001-20-000031,2021-02-26,2021-03-29,2021-08-18,0.996387851687201,0.0036121483127989,0.0036056401726187,300000,300000,21,120
MO,13901,0000764180,2021-02-26,0000764180-21-000037,2020-02-25,0000764180-20-000018,2021-02-26,2021-03-29,2021-08-18,0.9635581281419296,0.0364418718580704,0.0357935701421894,300000,300000,21,120
MS,69032,0000895421,2021-02-26,0000895421-21-000286,2020-02-27,0000895421-20-000265,2021-02-26,2021-03-29,2021-08-18,0.9981305704582236,0.0018694295417763,0.0018676843330618,300000,300000,21,120
NVDA,86580,0001045810,2021-02-26,0001045810-21-000010,2020-02-20,0001045810-20-000010,2021-02-26,2021-03-29,2021-08-18,0.9476890483757616,0.0523109516242382,0.0509886520318062,280679,233904,21,120
PGR,64390,0000080661,2021-03-01,0000080661-21-000014,2020-03-02,0000080661-20-000006,2021-03-01,2021-03-30,2021-08-19,0.9826006587959,0.0173993412041,0.0172497058774207,222000,219797,21,120
UBER,18576,0001543151,2021-03-01,0001543151-21-000014,2020-03-02,0001543151-20-000010,2021-03-01,2021-03-30,2021-08-19,0.977825098903873,0.0221749010961269,0.0219326132412859,300000,300000,21,120
UNH,92655,0000731766,2021-03-01,0000731766-21-000013,2020-02-14,0000731766-20-000006,2021-03-01,2021-03-30,2021-08-19,0.9779029909416742,0.0220970090583257,0.0218564080775287,284250,270394,21,120
CRM,90215,0001108524,2021-03-17,0001108524-22-000008,2020-03-05,0001108524-20-000014,2021-03-17,2021-04-16,2021-09-07,0.928811381214624,0.0711886187853758,0.0687688906047904,300000,300000,21,120
WMT,55976,0000104169,2021-03-19,0000104169-21-000033,2020-03-20,0000104169-20-000011,2021-03-19,2021-04-20,2021-09-09,0.9430607281244332,0.0569392718755669,0.0553772519505271,300000,292365,21,120
LOW,61399,0000060667,2021-03-22,0000060667-21-000026,2020-03-23,0000060667-20-000036,2021-03-22,2021-04-21,2021-09-10,0.940901415368392,0.0590985846316078,0.0574181544787244,256925,262332,21,120
HD,66181,0000354950,2021-03-24,0000354950-21-000089,2020-03-25,0000354950-20-000015,2021-03-24,2021-04-23,2021-09-14,0.9477462592143452,0.0522537407856548,0.0509342836972961,260907,225203,21,120
TJX,40539,0000109198,2021-03-31,0000109198-21-000006,2020-03-27,0000109198-20-000004,2021-03-31,2021-04-30,2021-09-21,0.942828405842995,0.057171594157005,0.0555970344473734,289287,261892,21,120
ORCL,10104,0001341439,2021-06-21,0001564590-21-033616,2020-06-22,0001564590-20-030125,2021-06-21,2021-07-21,2021-12-09,0.9807466476333028,0.0192533523666971,0.0190703517642545,300000,300000,21,120
NKE,57665,0000320187,2021-07-20,0000320187-21-000028,2020-07-24,0000320187-20-000047,2021-07-20,2021-08-18,2022-01-07,0.9812749592655744,0.0187250407344256,0.0185518853802197,300000,300000,21,120
MSFT,10107,0000789019,2021-07-29,0001564590-21-039151,2020-07-30,0001564590-20-034944,2021-07-29,2021-08-27,2022-01-19,0.9837641721573108,0.0162358278426892,0.0161054362403941,300000,300000,21,120
ADP,44644,0000008670,2021-08-04,0000008670-21-000027,2020-08-05,0000008670-20-000032,2021-08-04,2021-09-02,2022-01-25,0.9761109315871273,0.0238890684128727,0.0236081891209674,275561,274873,21,120
PG,18163,0000080424,2021-08-06,0000080424-21-000100,2020-08-06,0000080424-20-000053,2021-08-06,2021-09-07,2022-01-27,0.9805064001384544,0.0194935998615456,0.0193060332898092,283263,283975,21,120
LRCX,48486,0000707549,2021-08-17,0000707549-21-000136,2020-08-18,0000707549-20-000138,2021-08-17,2021-09-16,2022-02-07,0.9526735172051508,0.0473264827948491,0.0462407102096653,300000,300000,21,120
PANW,13511,0001327567,2021-09-03,0001327567-21-000029,2020-09-04,0001327567-20-000032,2021-09-03,2021-10-05,2022-02-25,0.9750493432726416,0.0249506567273585,0.0246444716534283,300000,300000,21,120
INTU,78975,0000896878,2021-09-08,0000896878-21-000233,2020-08-31,0000896878-20-000148,2021-09-08,2021-10-07,2022-03-01,0.9703462186510032,0.0296537813489966,0.0292226111230181,300000,300000,21,120
CSCO,76076,0000858877,2021-09-09,0000858877-21-000013,2020-09-03,0000858877-20-000010,2021-09-09,2021-10-08,2022-03-02,0.9843285970579472,0.0156714029420529,0.0155498745428891,300000,300000,21,120
COST,87055,0000909832,2021-10-06,0000909832-21-000014,2020-10-07,0000909832-20-000017,2021-10-06,2021-11-04,2022-03-29,0.9644667938441484,0.0355332061558516,0.0349164690900442,193551,198031,21,120
MU,53613,0000723125,2021-10-08,0000723125-21-000065,2020-10-19,0000723125-20-000082,2021-10-08,2021-11-08,2022-03-31,0.957785594199553,0.042214405800447,0.041347685888761,300000,300000,21,120
AAPL,14593,0000320193,2021-10-29,0000320193-21-000105,2020-10-30,0000320193-20-000096,2021-10-29,2021-11-30,2022-04-22,0.9656654870001586,0.0343345129998413,0.0337582373065143,199937,221894,21,120
QCOM,77178,0000804328,2021-11-03,0001728949-21-000076,2020-11-04,0001728949-20-000067,2021-11-03,2021-12-03,2022-04-27,0.9611461168901082,0.0388538831098917,0.0381180699944302,300000,300000,21,120
V,92611,0001403161,2021-11-18,0001403161-21-000060,2020-11-19,0001403161-20-000070,2021-11-18,2021-12-20,2022-05-12,0.973782612056801,0.026217387943199,0.0258796033923128,300000,300000,21,120
SBUX,77702,0000829224,2021-11-19,0000829224-21-000086,2020-11-12,0000829224-20-000078,2021-11-19,2021-12-21,2022-05-13,0.973506177349923,0.026493822650077,0.0261489395825401,300000,300000,21,120
DIS,26403,0001744489,2021-11-24,0001744489-21-000220,2020-11-25,0001744489-20-000197,2021-11-24,2021-12-27,2022-05-18,0.9690003825361214,0.0309996174638785,0.0305288340006886,300000,300000,21,120
ADI,60871,0000006281,2021-12-03,0000006281-21-000294,2020-11-24,0000006281-20-000156,2021-12-03,2022-01-04,2022-05-26,0.9649635615251014,0.0350364384748985,0.0344366323535473,300000,300000,21,120
DE,19350,0000315189,2021-12-16,0001558370-21-016864,2020-12-17,0001558370-20-014436,2021-12-16,2022-01-18,2022-06-09,0.9746754337117078,0.0253245662882921,0.0250092125046873,300000,300000,21,120
AMAT,14702,0000006951,2021-12-17,0000006951-21-000043,2020-12-11,0000006951-20-000048,2021-12-17,2022-01-19,2022-06-10,0.9855440749200052,0.0144559250799948,0.0143524343720028,300000,300000,21,120
AVGO,93002,0001730168,2021-12-17,0001730168-21-000153,2020-12-18,0001730168-20-000226,2021-12-17,2022-01-19,2022-06-10,0.9698111823792468,0.0301888176207532,0.0297421035192398,300000,300000,21,120
ADBE,75510,0000796343,2022-01-21,0000796343-22-000032,2021-01-15,0000796343-21-000004,2022-01-21,2022-02-22,2022-07-15,0.9691157764264384,0.0308842235735615,0.0304169034562604,300000,300000,21,120
LMT,21178,0000936468,2022-01-25,0000936468-22-000008,2021-01-28,0000936468-21-000013,2022-01-25,2022-02-24,2022-07-19,0.9606540412149344,0.0393459587850655,0.0385916295380793,300000,300000,21,120
NFLX,89393,0001065280,2022-01-27,0001065280-22-000036,2021-01-28,0001065280-21-000040,2022-01-27,2022-02-28,2022-07-21,0.9803600399904608,0.0196399600095392,0.0194495846011359,191589,198551,21,120
BA,19561,0000012927,2022-01-31,0000012927-22-000010,2021-02-01,0000012927-21-000011,2022-01-31,2022-03-02,2022-07-25,0.9814356565448428,0.0185643434551573,0.0183941294120705,300000,300000,21,120
CMCSA,89525,0001166691,2022-02-02,0001166691-22-000009,2021-02-04,0001166691-21-000008,2022-02-02,2022-03-04,2022-07-27,0.9579103245280444,0.0420896754719557,0.0412280005417323,300000,300000,21,120
GOOG,14542,0001652044,2022-02-02,0001652044-22-000019,2021-02-03,0001652044-21-000010,2022-02-02,2022-03-04,2022-07-27,0.9756590028165172,0.0243409971834828,0.0240494762454314,300000,300000,21,120
AMD,61241,0000002488,2022-02-03,0000002488-22-000016,2021-01-29,0001628280-21-001185,2022-02-03,2022-03-07,2022-07-28,0.960443094235218,0.0395569057647818,0.0387945702180288,300000,300000,21,120
